CS162_22VP12,MTH252_22VP12,PH202_22VP12,
1,22132002,Nguyen Thanh,Huy,Male,05/02/2004,0642040120002
2,22132003,Le Trung,An,Male,05/02/2004,0642040120003
3,22132004,Mai Quoc,Dang,Female,08/04/2004,0642040120004
4,22132005,Vo Ngoc,Duong,Female,08/07/2004,0642040120005
5,22132006,Mai Ha,Hung,Male,04/05/2004,0642040120006
6,22132007,Le Trung,Nghia,Male,04/08/2004,0642040120007
7,22132008,Pham Thi,Nghia,Male,03/08/2004,0642040120008
8,22132009,Nguyen Van,Hung,Male,09/01/2004,0642040120009
9,22132010,Mai Ha,Quan,Male,05/06/2004,0642040120010
10,22132011,Pham Binh,Minh,Female,08/04/2004,0642040120011
11,22132012,Mai Thi,Phong,Female,06/03/2004,0642040120012
12,22132013,Mai Trung,Duong,Female,07/05/2004,0642040120013
13,22132014,Vo Ngoc,Phong,Female,06/02/2004,0642040120014
14,22132015,Le Thanh,Duong,Female,08/06/2004,0642040120015
15,22132016,Ngo Quoc,Phong,Female,09/09/2004,0642040120016
16,22132017,Tran Khoi,Huy,Male,02/05/2004,0642040120017
17,22132018,Tran Ngoc,Huy,Male,03/02/2004,0642040120018
18,22132019,Tran Van,Huy,Male,05/03/2004,0642040120019
19,22132020,Ngo Van,An,Male,01/07/2004,0642040120020
20,22132021,Mai Ngoc,Huy,Male,05/03/2004,0642040120021
21,22132022,Do Binh,Nghia,Male,09/06/2004,0642040120022
22,22132023,Vo Thanh,Quan,Male,03/06/2004,0642040120023
23,22132024,Ngo Chau,Duong,Female,03/05/2004,0642040120024
24,22132025,Bui Binh,Huy,Male,09/06/2004,0642040120025
25,22132026,Dang Quoc,Hung,Male,06/05/2004,0642040120026
26,22132027,Ngo Chau,Nghia,Male,06/02/2004,0642040120027
27,22132028,Tran Trung,Phong,Female,01/08/2004,0642040120028
28,22132029,Do Trung,An,Male,01/04/2004,0642040120029
29,22132030,Bui Thanh,Dang,Female,08/03/2004,0642040120030
30,22132031,Ngo Quoc,Phong,Female,02/06/2004,0642040120031
31,22132032,Tran Van,Duong,Female,08/09/2004,0642040120032
32,22132033,Mai Thanh,Tin,Female,08/08/2004,0642040120033
33,22132034,Dang Chau,Huy,Male,06/09/2004,0642040120034
34,22132035,Bui Thanh,An,Male,06/01/2004,0642040120035
35,22132036,Bui Chau,Tin,Female,08/04/2004,0642040120036
36,22132037,Pham Ngoc,Dang,Female,07/02/2004,0642040120037
37,22132038,Le Khoi,Huy,Male,05/02/2004,0642040120038
38,22132039,Tran Ha,An,Male,09/05/2004,0642040120039
39,22132040,Ngo Ngoc,Minh,Female,07/05/2004,0642040120040
