CH202_22HOH6,CS162_22HOH6,
1,22084002,Do Quoc,Duong,Female,04/01/2004,064204060002
2,22084003,Tran Trung,Duong,Female,06/07/2004,064204060003
3,22084004,Nguyen Chau,Huy,Male,09/03/2004,064204060004
4,22084005,Le Van,Nghia,Male,01/03/2004,064204060005
5,22084006,Ngo Thi,Hung,Male,05/03/2004,064204060006
6,22084007,Ngo Trung,Tin,Female,03/04/2004,064204060007
7,22084008,Mai Binh,Minh,Female,04/01/2004,064204060008
8,22084009,Nguyen Thanh,Duong,Female,09/06/2004,064204060009
9,22084010,Pham Binh,Dang,Female,05/07/2004,064204060010
10,22084011,Vo Thi,Huy,Male,07/06/2004,064204060011
11,22084012,Tran Khoi,Quan,Male,08/05/2004,064204060012
12,22084013,Vo Khoi,Dang,Female,09/06/2004,064204060013
13,22084014,Dang Khoi,Minh,Female,04/07/2004,064204060014
14,22084015,Le Chau,Hung,Male,07/07/2004,064204060015
15,22084016,Pham Van,Minh,Female,04/07/2004,064204060016
16,22084017,Vo Chau,Tin,Female,04/04/2004,064204060017
17,22084018,Pham Trung,Hung,Male,04/08/2004,064204060018
18,22084019,Ngo Thi,Phong,Female,06/07/2004,064204060019
19,22084020,Dang Trung,An,Male,04/03/2004,064204060020
20,22084021,Do Thi,Phong,Female,01/07/2004,064204060021
21,22084022,Mai Ha,Duong,Female,03/06/2004,064204060022
22,22084023,Nguyen Ngoc,Dang,Female,09/05/2004,064204060023
23,22084024,Bui Khoi,Nghia,Male,04/04/2004,064204060024
24,22084025,Dang Trung,An,Male,01/05/2004,064204060025
25,22084026,Mai Binh,Dang,Female,04/08/2004,064204060026
26,22084027,Do Chau,Minh,Female,07/04/2004,064204060027
27,22084028,Mai Thi,Huy,Male,02/03/2004,064204060028
28,22084029,Pham Trung,Nghia,Male,09/09/2004,064204060029
29,22084030,Le Quoc,Quan,Male,09/08/2004,064204060030
30,22084031,Dang Quoc,Hung,Male,08/06/2004,064204060031
31,22084032,Pham Quoc,Nghia,Male,07/08/2004,064204060032
32,22084033,Tran Van,Hung,Male,05/08/2004,064204060033
33,22084034,Pham Van,Hung,Male,01/09/2004,064204060034
34,22084035,Mai Quoc,Duong,Female,05/05/2004,064204060035
35,22084036,Do Binh,Huy,Male,02/06/2004,064204060036
36,22084037,Bui Thi,An,Male,08/03/2004,064204060037
37,22084038,Le Khoi,Minh,Female,04/03/2004,064204060038
38,22084039,Vo Van,Dang,Female,02/06/2004,064204060039
39,22084040,Ngo Thi,Huy,Male,09/08/2004,064204060040
