1,22134001,Vo Trung,Hung,Male,05/04/2004,0642040110001
2,22134002,Pham Thi,Nghia,Male,08/01/2004,0642040110002
3,22134003,Mai Quoc,Tin,Female,09/04/2004,0642040110003
4,22134004,Mai Quoc,Dang,Female,01/01/2004,0642040110004
5,22134005,Dang Thanh,Tin,Female,08/09/2004,0642040110005
6,22134006,Pham Binh,Hung,Male,03/03/2004,0642040110006
7,22134007,Nguyen Khoi,Minh,Female,08/02/2004,0642040110007
8,22134008,Vo Khoi,Tin,Female,09/06/2004,0642040110008
9,22134009,Ngo Trung,Minh,Female,08/04/2004,0642040110009
10,22134010,Le Ngoc,Nghia,Male,05/01/2004,0642040110010
11,22134011,Nguyen Thanh,An,Male,03/01/2004,0642040110011
12,22134012,Tran Ngoc,Tin,Female,07/02/2004,0642040110012
13,22134013,Do Ngoc,Quan,Male,09/02/2004,0642040110013
14,22134014,Dang Trung,Quan,Male,07/09/2004,0642040110014
15,22134015,Vo Quoc,Hung,Male,07/01/2004,0642040110015
16,22134016,Nguyen Trung,Minh,Female,08/01/2004,0642040110016
17,22134017,Tran Ha,Quan,Male,05/09/2004,0642040110017
18,22134018,Mai Thanh,Huy,Male,06/05/2004,0642040110018
19,22134019,Dang Quoc,Minh,Female,08/03/2004,0642040110019
20,22134020,Vo Chau,An,Male,07/07/2004,0642040110020
21,22134021,Mai Thi,Hung,Male,08/04/2004,0642040110021
22,22134022,Ngo Van,Minh,Female,02/09/2004,0642040110022
23,22134023,Pham Thanh,Huy,Male,09/09/2004,0642040110023
24,22134024,Pham Van,Minh,Female,02/06/2004,0642040110024
25,22134025,Do Binh,Huy,Male,01/07/2004,0642040110025
26,22134026,Vo Thi,Phong,Female,02/02/2004,0642040110026
27,22134027,Pham Trung,An,Male,04/07/2004,0642040110027
28,22134028,Pham Ha,Minh,Female,05/03/2004,0642040110028
29,22134029,Ngo Quoc,An,Male,03/09/2004,0642040110029
30,22134030,Le Ha,Tin,Female,08/09/2004,0642040110030
31,22134031,Mai Thi,Duong,Female,05/09/2004,0642040110031
32,22134032,Tran Quoc,Tin,Female,05/02/2004,0642040110032
33,22134033,Mai Ngoc,Tin,Female,06/02/2004,0642040110033
34,22134034,Do Binh,Minh,Female,04/08/2004,0642040110034
35,22134035,Vo Thanh,Hung,Male,06/07/2004,0642040110035
36,22134036,Ngo Ngoc,Phong,Female,05/03/2004,0642040110036
37,22134037,Ngo Trung,Minh,Female,03/09/2004,0642040110037
38,22134038,Dang Ha,An,Male,05/02/2004,0642040110038
39,22134039,Nguyen Thanh,Nghia,Male,01/05/2004,0642040110039
40,22134040,Dang Chau,Hung,Male,03/07/2004,0642040110040
