1,22042001,Dang Chau,Nghia,Male,01/08/2004,064204030001
2,22042002,Pham Thanh,Tin,Female,01/06/2004,064204030002
3,22042003,Mai Ngoc,Duong,Female,03/04/2004,064204030003
4,22042004,Tran Ha,Nghia,Male,03/05/2004,064204030004
5,22042005,Pham Quoc,Nghia,Male,03/03/2004,064204030005
6,22042006,Vo Binh,Tin,Female,03/07/2004,064204030006
7,22042007,Nguyen Chau,Nghia,Male,07/02/2004,064204030007
8,22042008,Ngo Trung,Phong,Female,06/08/2004,064204030008
9,22042009,Do Thanh,Phong,Female,01/08/2004,064204030009
10,22042010,Tran Trung,Dang,Female,04/04/2004,064204030010
11,22042011,Mai Ha,Minh,Female,01/06/2004,064204030011
12,22042012,Vo Ha,Huy,Male,05/05/2004,064204030012
13,22042013,Pham Thi,An,Male,05/07/2004,064204030013
14,22042014,Mai Ha,Phong,Female,01/06/2004,064204030014
15,22042015,Nguyen Quoc,An,Male,06/06/2004,064204030015
16,22042016,Mai Trung,Duong,Female,01/01/2004,064204030016
17,22042017,Mai Chau,Quan,Male,09/04/2004,064204030017
18,22042018,Nguyen Thi,Hung,Male,01/03/2004,064204030018
19,22042019,Ngo Van,Phong,Female,04/04/2004,064204030019
20,22042020,Vo Chau,Phong,Female,04/03/2004,064204030020
21,22042021,Tran Khoi,Huy,Male,02/07/2004,064204030021
22,22042022,Pham Khoi,Nghia,Male,09/03/2004,064204030022
23,22042023,Ngo Binh,Quan,Male,02/06/2004,064204030023
24,22042024,Dang Khoi,Minh,Female,01/08/2004,064204030024
25,22042025,Vo Khoi,An,Male,01/05/2004,064204030025
26,22042026,Mai Quoc,Dang,Female,06/01/2004,064204030026
27,22042027,Vo Thi,Hung,Male,09/08/2004,064204030027
28,22042028,Vo Thanh,Huy,Male,09/04/2004,064204030028
29,22042029,Nguyen Ha,Hung,Male,08/02/2004,064204030029
30,22042030,Vo Trung,Hung,Male,06/02/2004,064204030030
31,22042031,Mai Chau,An,Male,09/04/2004,064204030031
32,22042032,Le Chau,Phong,Female,04/02/2004,064204030032
33,22042033,Mai Thanh,Duong,Female,02/05/2004,064204030033
34,22042034,Nguyen Thi,Tin,Female,09/01/2004,064204030034
35,22042035,Mai Chau,Quan,Male,03/01/2004,064204030035
36,22042036,Tran Chau,Nghia,Male,07/04/2004,064204030036
37,22042037,Nguyen Quoc,Quan,Male,05/01/2004,064204030037
38,22042038,Vo Thi,Minh,Female,03/09/2004,064204030038
39,22042039,Dang Van,Tin,Female,01/01/2004,064204030039
40,22042040,Bui Thi,Huy,Male,02/01/2004,064204030040
