CS162_22VP5,MTH252_22VP5,PH202_22VP5,
1,22062002,Bui Quoc,Quan,Male,04/02/2004,064204050002
2,22062003,Dang Thanh,Nghia,Male,04/06/2004,064204050003
3,22062004,Nguyen Quoc,Quan,Male,09/01/2004,064204050004
4,22062005,Vo Khoi,Huy,Male,05/08/2004,064204050005
5,22062006,Nguyen Thanh,Minh,Female,06/04/2004,064204050006
6,22062007,Le Ha,Dang,Female,02/05/2004,064204050007
7,22062008,Le Van,Dang,Female,07/04/2004,064204050008
8,22062009,Dang Binh,Nghia,Male,09/06/2004,064204050009
9,22062010,Do Trung,Huy,Male,03/04/2004,064204050010
10,22062011,Mai Binh,Nghia,Male,03/08/2004,064204050011
11,22062012,Pham Quoc,Phong,Female,07/05/2004,064204050012
12,22062013,Mai Ngoc,An,Male,08/02/2004,064204050013
13,22062014,Do Thanh,Quan,Male,06/05/2004,064204050014
14,22062015,Bui Ha,Hung,Male,01/08/2004,064204050015
15,22062016,Tran Binh,Nghia,Male,03/07/2004,064204050016
16,22062017,Le Chau,Duong,Female,06/05/2004,064204050017
17,22062018,Le Ngoc,Minh,Female,08/07/2004,064204050018
18,22062019,Vo Khoi,Quan,Male,04/03/2004,064204050019
19,22062020,Dang Thanh,An,Male,07/03/2004,064204050020
20,22062021,Nguyen Ha,Duong,Female,07/04/2004,064204050021
21,22062022,Do Ha,An,Male,05/06/2004,064204050022
22,22062023,Nguyen Quoc,Tin,Female,01/01/2004,064204050023
23,22062024,Mai Thanh,Hung,Male,07/06/2004,064204050024
24,22062025,Do Quoc,Quan,Male,03/04/2004,064204050025
25,22062026,Nguyen Thi,Hung,Male,03/04/2004,064204050026
26,22062027,Dang Chau,An,Male,03/01/2004,064204050027
27,22062028,Nguyen Thi,Hung,Male,09/06/2004,064204050028
28,22062029,Nguyen Khoi,Quan,Male,08/03/2004,064204050029
29,22062030,Nguyen Thi,Tin,Female,02/04/2004,064204050030
30,22062031,Tran Trung,Hung,Male,08/08/2004,064204050031
31,22062032,Pham Thanh,Quan,Male,02/02/2004,064204050032
32,22062033,Nguyen Thi,Minh,Female,09/08/2004,064204050033
33,22062034,Le Thi,Minh,Female,09/09/2004,064204050034
34,22062035,Vo Thi,Tin,Female,06/03/2004,064204050035
35,22062036,Ngo Van,Phong,Female,03/02/2004,064204050036
36,22062037,Ngo Van,Minh,Female,07/01/2004,064204050037
37,22062038,Mai Chau,Tin,Female,09/07/2004,064204050038
38,22062039,Bui Ngoc,Quan,Male,02/07/2004,064204050039
39,22062040,Dang Chau,Huy,Male,03/03/2004,064204050040
