CS162_22CLC2,MTH252_22CLC2,PH202_22CLC2,
1,22020002,Nguyen Ngoc,Tin,Female,08/09/2004,064204020002
2,22020003,Nguyen Thanh,Dang,Female,01/02/2004,064204020003
3,22020004,Do Thi,An,Male,03/08/2004,064204020004
4,22020005,Pham Thi,Hung,Male,04/05/2004,064204020005
5,22020006,Pham Trung,Huy,Male,02/07/2004,064204020006
6,22020007,Vo Thi,An,Male,01/01/2004,064204020007
7,22020008,Bui Ngoc,Tin,Female,03/06/2004,064204020008
8,22020009,Dang Thi,Nghia,Male,04/01/2004,064204020009
9,22020010,Mai Binh,Nghia,Male,07/07/2004,064204020010
10,22020011,Le Thi,Phong,Female,06/07/2004,064204020011
11,22020012,Do Thi,Duong,Female,06/03/2004,064204020012
12,22020013,Vo Khoi,Tin,Female,09/01/2004,064204020013
13,22020014,Do Trung,Duong,Female,07/09/2004,064204020014
14,22020015,Le Trung,Huy,Male,07/01/2004,064204020015
15,22020016,Do Thanh,Minh,Female,05/08/2004,064204020016
16,22020017,Dang Quoc,Huy,Male,02/01/2004,064204020017
17,22020018,Do Ngoc,Minh,Female,04/05/2004,064204020018
18,22020019,Mai Khoi,Duong,Female,06/05/2004,064204020019
19,22020020,Vo Thanh,Quan,Male,03/09/2004,064204020020
20,22020021,Ngo Quoc,Dang,Female,05/01/2004,064204020021
21,22020022,Bui Binh,Quan,Male,06/06/2004,064204020022
22,22020023,Pham Trung,Huy,Male,02/03/2004,064204020023
23,22020024,Do Khoi,Huy,Male,07/09/2004,064204020024
24,22020025,Le Ngoc,Quan,Male,05/06/2004,064204020025
25,22020026,Bui Thi,An,Male,04/09/2004,064204020026
26,22020027,Bui Chau,Duong,Female,05/05/2004,064204020027
27,22020028,Dang Thanh,Phong,Female,07/08/2004,064204020028
28,22020029,Ngo Quoc,Huy,Male,04/01/2004,064204020029
29,22020030,Tran Khoi,An,Male,05/04/2004,064204020030
30,22020031,Le Thi,Minh,Female,03/01/2004,064204020031
31,22020032,Mai Ha,Quan,Male,01/06/2004,064204020032
32,22020033,Do Thanh,Minh,Female,04/01/2004,064204020033
33,22020034,Do Khoi,Duong,Female,07/07/2004,064204020034
34,22020035,Tran Ngoc,Nghia,Male,07/08/2004,064204020035
35,22020036,Bui Binh,Duong,Female,03/02/2004,064204020036
36,22020037,Tran Ngoc,Tin,Female,09/05/2004,064204020037
37,22020038,Nguyen Ha,Tin,Female,03/02/2004,064204020038
38,22020039,Do Trung,An,Male,01/04/2004,064204020039
39,22020040,Vo Thanh,Phong,Female,09/06/2004,064204020040
