CH202_22HOH1,CS162_22HOH1,
1,22034002,Pham Quoc,Phong,Female,06/01/2004,064204010002
2,22034003,Le Trung,Minh,Female,07/07/2004,064204010003
3,22034004,Ngo Ha,Minh,Female,03/07/2004,064204010004
4,22034005,Vo Ha,Dang,Female,06/01/2004,064204010005
5,22034006,Ngo Thanh,Dang,Female,09/04/2004,064204010006
6,22034007,Ngo Ngoc,Quan,Male,08/01/2004,064204010007
7,22034008,Le Thanh,Duong,Female,02/05/2004,064204010008
8,22034009,Le Quoc,Phong,Female,05/07/2004,064204010009
9,22034010,Dang Thi,Duong,Female,06/08/2004,064204010010
10,22034011,Bui Trung,Dang,Female,06/02/2004,064204010011
11,22034012,Dang Chau,Huy,Male,04/08/2004,064204010012
12,22034013,Tran Khoi,Duong,Female,06/08/2004,064204010013
13,22034014,Ngo Thanh,Minh,Female,01/07/2004,064204010014
14,22034015,Le Thanh,Huy,Male,06/02/2004,064204010015
15,22034016,Le Thanh,Duong,Female,07/04/2004,064204010016
16,22034017,Mai Thi,Duong,Female,04/03/2004,064204010017
17,22034018,Ngo Chau,An,Male,09/08/2004,064204010018
18,22034019,Mai Thi,Phong,Female,07/02/2004,064204010019
19,22034020,Do Chau,An,Male,03/08/2004,064204010020
20,22034021,Tran Ngoc,Hung,Male,04/09/2004,064204010021
21,22034022,Dang Binh,Phong,Female,05/09/2004,064204010022
22,22034023,Pham Quoc,Huy,Male,02/09/2004,064204010023
23,22034024,Ngo Ngoc,Huy,Male,05/04/2004,064204010024
24,22034025,Le Van,Huy,Male,01/07/2004,064204010025
25,22034026,Tran Thi,Duong,Female,02/08/2004,064204010026
26,22034027,Tran Khoi,Huy,Male,04/01/2004,064204010027
27,22034028,Tran Binh,An,Male,07/04/2004,064204010028
28,22034029,Le Binh,Tin,Female,01/07/2004,064204010029
29,22034030,Nguyen Van,An,Male,01/08/2004,064204010030
30,22034031,Ngo Thanh,Phong,Female,05/04/2004,064204010031
31,22034032,Pham Thanh,An,Male,08/03/2004,064204010032
32,22034033,Mai Thanh,Quan,Male,07/05/2004,064204010033
33,22034034,Nguyen Thi,An,Male,08/06/2004,064204010034
34,22034035,Le Ngoc,Huy,Male,05/02/2004,064204010035
35,22034036,Nguyen Binh,Nghia,Male,09/06/2004,064204010036
36,22034037,Tran Van,Hung,Male,05/09/2004,064204010037
37,22034038,Nguyen Ha,Tin,Female,04/09/2004,064204010038
38,22034039,Mai Khoi,Hung,Male,01/04/2004,064204010039
39,22034040,Vo Quoc,Minh,Female,02/06/2004,064204010040
