1,22010001,Ngo Khoi,Tin,Female,07/07/2004,064204010001
2,22010002,Nguyen Binh,Hung,Male,01/03/2004,064204010002
3,22010003,Dang Chau,Minh,Female,09/06/2004,064204010003
4,22010004,Nguyen Chau,Hung,Male,01/07/2004,064204010004
5,22010005,Nguyen Trung,Quan,Male,05/04/2004,064204010005
6,22010006,Nguyen Trung,Quan,Male,09/02/2004,064204010006
7,22010007,Ngo Quoc,Hung,Male,04/04/2004,064204010007
8,22010008,Pham Van,Phong,Female,06/02/2004,064204010008
9,22010009,Nguyen Thanh,Nghia,Male,04/09/2004,064204010009
10,22010010,Ngo Ngoc,Quan,Male,09/03/2004,064204010010
11,22010011,Pham Trung,An,Male,09/08/2004,064204010011
12,22010012,Pham Binh,Minh,Female,04/01/2004,064204010012
13,22010013,Bui Binh,Hung,Male,07/07/2004,064204010013
14,22010014,Bui Ngoc,Phong,Female,01/06/2004,064204010014
15,22010015,Bui Thi,Huy,Male,02/02/2004,064204010015
16,22010016,Do Binh,Minh,Female,06/06/2004,064204010016
17,22010017,Vo Chau,Phong,Female,05/03/2004,064204010017
18,22010018,Bui Binh,An,Male,06/02/2004,064204010018
19,22010019,Bui Khoi,Tin,Female,05/02/2004,064204010019
20,22010020,Ngo Khoi,Duong,Female,04/09/2004,064204010020
21,22010021,Ngo Van,Huy,Male,04/04/2004,064204010021
22,22010022,Do Ngoc,Hung,Male,01/09/2004,064204010022
23,22010023,Vo Trung,Phong,Female,07/02/2004,064204010023
24,22010024,Nguyen Chau,Dang,Female,02/09/2004,064204010024
25,22010025,Ngo Chau,Minh,Female,03/02/2004,064204010025
26,22010026,Do Ha,Huy,Male,07/03/2004,064204010026
27,22010027,Mai Thi,Minh,Female,05/09/2004,064204010027
28,22010028,Do Thi,Hung,Male,06/04/2004,064204010028
29,22010029,Nguyen Thi,Minh,Female,01/08/2004,064204010029
30,22010030,Bui Binh,Minh,Female,08/04/2004,064204010030
31,22010031,Dang Binh,Hung,Male,07/09/2004,064204010031
32,22010032,Vo Binh,Huy,Male,07/04/2004,064204010032
33,22010033,Mai Quoc,Dang,Female,04/09/2004,064204010033
34,22010034,Dang Quoc,An,Male,07/07/2004,064204010034
35,22010035,Dang Ha,Huy,Male,03/08/2004,064204010035
36,22010036,Mai Khoi,Dang,Female,01/03/2004,064204010036
37,22010037,Ngo Quoc,Minh,Female,02/08/2004,064204010037
38,22010038,Vo Van,Nghia,Male,01/01/2004,064204010038
39,22010039,Tran Chau,Hung,Male,03/06/2004,064204010039
40,22010040,Vo Thanh,Huy,Male,03/03/2004,064204010040
