1,22064001,Ngo Chau,Huy,Male,06/04/2004,064204040001
2,22064002,Ngo Ngoc,An,Male,04/03/2004,064204040002
3,22064003,Mai Ngoc,Quan,Male,07/09/2004,064204040003
4,22064004,Pham Trung,Huy,Male,01/01/2004,064204040004
5,22064005,Nguyen Thi,Minh,Female,07/08/2004,064204040005
6,22064006,Le Quoc,Nghia,Male,05/02/2004,064204040006
7,22064007,Bui Khoi,An,Male,09/05/2004,064204040007
8,22064008,Tran Van,Phong,Female,04/01/2004,064204040008
9,22064009,Do Ha,An,Male,07/03/2004,064204040009
10,22064010,Bui Ha,An,Male,05/02/2004,064204040010
11,22064011,Nguyen Binh,Minh,Female,07/06/2004,064204040011
12,22064012,Dang Chau,Minh,Female,09/06/2004,064204040012
13,22064013,Vo Van,Hung,Male,07/02/2004,064204040013
14,22064014,Nguyen Van,Nghia,Male,06/08/2004,064204040014
15,22064015,Nguyen Chau,Huy,Male,08/09/2004,064204040015
16,22064016,Vo Thi,Minh,Female,09/05/2004,064204040016
17,22064017,Le Van,Huy,Male,06/03/2004,064204040017
18,22064018,Tran Quoc,Dang,Female,04/02/2004,064204040018
19,22064019,Bui Van,Huy,Male,06/03/2004,064204040019
20,22064020,Dang Trung,Nghia,Male,01/02/2004,064204040020
21,22064021,Vo Binh,Minh,Female,03/07/2004,064204040021
22,22064022,Do Trung,Phong,Female,04/02/2004,064204040022
23,22064023,Vo Binh,Nghia,Male,02/02/2004,064204040023
24,22064024,Do Trung,Quan,Male,07/07/2004,064204040024
25,22064025,Nguyen Chau,Nghia,Male,06/06/2004,064204040025
26,22064026,Tran Thanh,An,Male,08/06/2004,064204040026
27,22064027,Pham Khoi,Duong,Female,04/05/2004,064204040027
28,22064028,Tran Thi,Hung,Male,06/07/2004,064204040028
29,22064029,Do Quoc,Huy,Male,01/04/2004,064204040029
30,22064030,Le Trung,Nghia,Male,07/01/2004,064204040030
31,22064031,Le Thanh,Phong,Female,01/06/2004,064204040031
32,22064032,Pham Ha,Huy,Male,05/08/2004,064204040032
33,22064033,Tran Binh,Nghia,Male,07/01/2004,064204040033
34,22064034,Dang Trung,Quan,Male,02/01/2004,064204040034
35,22064035,Dang Thanh,Minh,Female,07/01/2004,064204040035
36,22064036,Vo Khoi,Hung,Male,01/01/2004,064204040036
37,22064037,Mai Quoc,Dang,Female,03/03/2004,064204040037
38,22064038,Le Van,Minh,Female,08/03/2004,064204040038
39,22064039,Le Thi,Tin,Female,05/09/2004,064204040039
40,22064040,Ngo Trung,Nghia,Male,04/07/2004,064204040040
