1,22052001,Dang Chau,Minh,Female,08/05/2004,064204040001
2,22052002,Tran Trung,Nghia,Male,08/03/2004,064204040002
3,22052003,Le Khoi,Phong,Female,03/04/2004,064204040003
4,22052004,Dang Binh,Minh,Female,01/04/2004,064204040004
5,22052005,Ngo Trung,Hung,Male,09/07/2004,064204040005
6,22052006,Pham Chau,Huy,Male,03/03/2004,064204040006
7,22052007,Ngo Trung,Nghia,Male,05/09/2004,064204040007
8,22052008,Ngo Thi,Duong,Female,01/04/2004,064204040008
9,22052009,Dang Quoc,Dang,Female,01/09/2004,064204040009
10,22052010,Mai Ha,Phong,Female,05/03/2004,064204040010
11,22052011,Le Thanh,An,Male,03/09/2004,064204040011
12,22052012,Le Quoc,Phong,Female,09/08/2004,064204040012
13,22052013,Vo Chau,Duong,Female,07/02/2004,064204040013
14,22052014,Bui Ngoc,Duong,Female,03/03/2004,064204040014
15,22052015,Tran Trung,Duong,Female,05/04/2004,064204040015
16,22052016,Ngo Binh,Nghia,Male,04/03/2004,064204040016
17,22052017,Le Van,Tin,Female,04/07/2004,064204040017
18,22052018,Le Quoc,Minh,Female,07/09/2004,064204040018
19,22052019,Mai Thi,Quan,Male,04/04/2004,064204040019
20,22052020,Bui Binh,Huy,Male,02/08/2004,064204040020
21,22052021,Nguyen Khoi,Minh,Female,01/08/2004,064204040021
22,22052022,Ngo Trung,Nghia,Male,06/08/2004,064204040022
23,22052023,Do Quoc,Minh,Female,05/04/2004,064204040023
24,22052024,Nguyen Thanh,An,Male,08/04/2004,064204040024
25,22052025,Do Trung,Duong,Female,02/07/2004,064204040025
26,22052026,Mai Thanh,An,Male,02/04/2004,064204040026
27,22052027,Tran Binh,Dang,Female,07/09/2004,064204040027
28,22052028,Ngo Ngoc,Tin,Female,05/04/2004,064204040028
29,22052029,Nguyen Quoc,An,Male,05/09/2004,064204040029
30,22052030,Dang Ha,Dang,Female,09/07/2004,064204040030
31,22052031,Mai Chau,Nghia,Male,06/08/2004,064204040031
32,22052032,Le Binh,Hung,Male,07/05/2004,064204040032
33,22052033,Mai Thi,Phong,Female,09/04/2004,064204040033
34,22052034,Ngo Ha,An,Male,06/02/2004,064204040034
35,22052035,Le Van,Hung,Male,02/01/2004,064204040035
36,22052036,Le Khoi,Huy,Male,07/06/2004,064204040036
37,22052037,Dang Thi,Nghia,Male,06/04/2004,064204040037
38,22052038,Bui Van,Quan,Male,04/04/2004,064204040038
39,22052039,Mai Binh,Hung,Male,07/02/2004,064204040039
40,22052040,Dang Ha,Hung,Male,04/02/2004,064204040040
