1,22104001,Mai Khoi,Dang,Female,09/06/2004,064204080001
2,22104002,Tran Thi,Dang,Female,09/03/2004,064204080002
3,22104003,Do Van,Nghia,Male,04/03/2004,064204080003
4,22104004,Dang Van,Duong,Female,04/06/2004,064204080004
5,22104005,Do Ha,Nghia,Male,08/04/2004,064204080005
6,22104006,Do Ngoc,Duong,Female,01/06/2004,064204080006
7,22104007,Dang Chau,Duong,Female,02/03/2004,064204080007
8,22104008,Mai Khoi,Dang,Female,08/07/2004,064204080008
9,22104009,Ngo Khoi,Phong,Female,01/02/2004,064204080009
10,22104010,Mai Ngoc,An,Male,04/01/2004,064204080010
11,22104011,Mai Khoi,Huy,Male,01/04/2004,064204080011
12,22104012,Vo Thi,Dang,Female,03/08/2004,064204080012
13,22104013,Mai Khoi,Nghia,Male,03/08/2004,064204080013
14,22104014,Dang Ngoc,Huy,Male,06/02/2004,064204080014
15,22104015,Le Chau,Huy,Male,06/05/2004,064204080015
16,22104016,Pham Trung,Phong,Female,07/05/2004,064204080016
17,22104017,Dang Trung,Hung,Male,06/01/2004,064204080017
18,22104018,Mai Quoc,Huy,Male,01/04/2004,064204080018
19,22104019,Dang Thanh,Dang,Female,08/01/2004,064204080019
20,22104020,Do Thanh,Phong,Female,08/09/2004,064204080020
21,22104021,Nguyen Ngoc,Quan,Male,09/06/2004,064204080021
22,22104022,Ngo Quoc,Nghia,Male,08/07/2004,064204080022
23,22104023,Ngo Khoi,Phong,Female,05/09/2004,064204080023
24,22104024,Nguyen Van,Nghia,Male,01/06/2004,064204080024
25,22104025,Vo Binh,Minh,Female,04/08/2004,064204080025
26,22104026,Bui Khoi,An,Male,01/03/2004,064204080026
27,22104027,Ngo Ngoc,An,Male,07/04/2004,064204080027
28,22104028,Vo Binh,An,Male,08/05/2004,064204080028
29,22104029,Ngo Thi,Tin,Female,02/05/2004,064204080029
30,22104030,Nguyen Trung,Quan,Male,07/01/2004,064204080030
31,22104031,Tran Ha,Minh,Female,02/08/2004,064204080031
32,22104032,Pham Quoc,An,Male,03/09/2004,064204080032
33,22104033,Mai Ha,Dang,Female,07/01/2004,064204080033
34,22104034,Dang Ha,Minh,Female,06/06/2004,064204080034
35,22104035,Bui Khoi,Duong,Female,07/08/2004,064204080035
36,22104036,Le Van,Minh,Female,06/05/2004,064204080036
37,22104037,Pham Quoc,Duong,Female,01/06/2004,064204080037
38,22104038,Tran Khoi,Phong,Female,08/01/2004,064204080038
39,22104039,Le Ngoc,Minh,Female,08/07/2004,064204080039
40,22104040,Do Binh,Huy,Male,07/08/2004,064204080040
