CS162_22CLC8,MTH252_22CLC8,PH202_22CLC8,
1,22080002,Dang Trung,Dang,Female,06/02/2004,064204080002
2,22080003,Mai Binh,Phong,Female,03/05/2004,064204080003
3,22080004,Tran Trung,Nghia,Male,03/03/2004,064204080004
4,22080005,Le Quoc,An,Male,01/07/2004,064204080005
5,22080006,Mai Van,Quan,Male,02/07/2004,064204080006
6,22080007,Bui Khoi,Nghia,Male,02/01/2004,064204080007
7,22080008,Ngo Khoi,Hung,Male,03/07/2004,064204080008
8,22080009,Pham Thi,Duong,Female,02/07/2004,064204080009
9,22080010,Nguyen Ha,Nghia,Male,04/07/2004,064204080010
10,22080011,Do Van,Tin,Female,08/04/2004,064204080011
11,22080012,Ngo Ngoc,Tin,Female,01/03/2004,064204080012
12,22080013,Nguyen Ngoc,Duong,Female,08/08/2004,064204080013
13,22080014,Tran Quoc,Hung,Male,02/07/2004,064204080014
14,22080015,Tran Thanh,Nghia,Male,03/05/2004,064204080015
15,22080016,Bui Ngoc,Nghia,Male,06/03/2004,064204080016
16,22080017,Mai Khoi,Phong,Female,08/06/2004,064204080017
17,22080018,Tran Trung,Duong,Female,02/06/2004,064204080018
18,22080019,Vo Trung,Dang,Female,02/03/2004,064204080019
19,22080020,Ngo Thanh,An,Male,03/09/2004,064204080020
20,22080021,Nguyen Ha,Minh,Female,04/07/2004,064204080021
21,22080022,Dang Chau,Tin,Female,09/01/2004,064204080022
22,22080023,Mai Ha,Dang,Female,03/04/2004,064204080023
23,22080024,Bui Trung,Minh,Female,06/02/2004,064204080024
24,22080025,Mai Binh,Hung,Male,04/05/2004,064204080025
25,22080026,Ngo Khoi,Quan,Male,04/06/2004,064204080026
26,22080027,Vo Trung,Phong,Female,06/02/2004,064204080027
27,22080028,Vo Van,Quan,Male,07/09/2004,064204080028
28,22080029,Ngo Trung,Huy,Male,05/04/2004,064204080029
29,22080030,Vo Van,Phong,Female,06/03/2004,064204080030
30,22080031,Vo Thi,Huy,Male,02/07/2004,064204080031
31,22080032,Nguyen Ha,Quan,Male,08/05/2004,064204080032
32,22080033,Nguyen Khoi,An,Male,09/05/2004,064204080033
33,22080034,Vo Binh,Duong,Female,01/01/2004,064204080034
34,22080035,Ngo Ngoc,Quan,Male,07/08/2004,064204080035
35,22080036,Dang Trung,Huy,Male,01/09/2004,064204080036
36,22080037,Vo Thi,An,Male,07/01/2004,064204080037
37,22080038,Do Thanh,Quan,Male,06/01/2004,064204080038
38,22080039,Dang Binh,Tin,Female,01/06/2004,064204080039
39,22080040,Mai Quoc,Phong,Female,04/06/2004,064204080040
